path,relative_path,size_bytes,mtime_ns,device,inode,nlink,stage,existing_sha256,evidence_path,evidence_sha256,basis,classification,row_type
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D38_seed_00/R5/KF_GINS_STD.txt,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D38_seed_00/R5/KF_GINS_STD.txt,19994626,1789750784000000000,71,519769686786,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,c77a3788102f56c591a9abc29a292131592f7c27e5bc2329021d0ec0717e8a92,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D38_seed_00/R5/OUTPUT_SEAL.json,3f1518b9439c4eed752b8f2f4c0705edd8ed03da0411e53a08cb1f8579bff645,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D38_seed_00/R5/LegSA_PORT_NAV.nav,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D38_seed_00/R5/LegSA_PORT_NAV.nav,7925933,1789750784000000000,71,519769687010,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,9f7e9fb312b2b760f41d181b9b93f6a16de86ee3d4c038b789057df5a1bfcd59,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D38_seed_00/R5/OUTPUT_SEAL.json,3f1518b9439c4eed752b8f2f4c0705edd8ed03da0411e53a08cb1f8579bff645,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D38_seed_00/R5/LegSA_PORT_STD.csv,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D38_seed_00/R5/LegSA_PORT_STD.csv,8562107,1789750784000000000,71,519769687138,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,9ba681ca7c342b8ab836a0113b6c598a2c0b34dddd9dd6379dccdd7c34ea1cfb,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D38_seed_00/R5/OUTPUT_SEAL.json,3f1518b9439c4eed752b8f2f4c0705edd8ed03da0411e53a08cb1f8579bff645,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D38_seed_00/R5SIGMA/KF_GINS_Navresult.nav,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D38_seed_00/R5SIGMA/KF_GINS_Navresult.nav,10025634,1789747118000000000,71,947915326082,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,e5467836694b769f7ca2b5294bb96906d87f730f61fdf1166165b0b6fedb2bf7,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D38_seed_00/R5SIGMA/OUTPUT_SEAL.json,42153fe97bba538896fc1727f837a3bec77ca0f1e54da64fb40da641b77bc7d5,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D38_seed_00/R5SIGMA/KF_GINS_STD.txt,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D38_seed_00/R5SIGMA/KF_GINS_STD.txt,19994626,1789747118000000000,71,947915326210,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,0766a6f5e246ceb40f1256baefc4350824b43f026161d56aaf871b622df83b58,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D38_seed_00/R5SIGMA/OUTPUT_SEAL.json,42153fe97bba538896fc1727f837a3bec77ca0f1e54da64fb40da641b77bc7d5,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D38_seed_00/R5SIGMA/LegSA_PORT_NAV.nav,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D38_seed_00/R5SIGMA/LegSA_PORT_NAV.nav,7925876,1789747118000000000,71,947915326434,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,5c636349b7fb629e28826147585a1aee0fd49e1473d37e01fa990b4b671bcc70,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D38_seed_00/R5SIGMA/OUTPUT_SEAL.json,42153fe97bba538896fc1727f837a3bec77ca0f1e54da64fb40da641b77bc7d5,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D38_seed_00/R5SIGMA/LegSA_PORT_STD.csv,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D38_seed_00/R5SIGMA/LegSA_PORT_STD.csv,8562074,1789747118000000000,71,947915326562,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,c25e3e2fa6b6ae6710e7870e74da6fb38e19024e2187fa79ec408ed0abbacbe1,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D38_seed_00/R5SIGMA/OUTPUT_SEAL.json,42153fe97bba538896fc1727f837a3bec77ca0f1e54da64fb40da641b77bc7d5,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D38_seed_00/R5W/KF_GINS_Navresult.nav,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D38_seed_00/R5W/KF_GINS_Navresult.nav,10025634,1789748944000000000,71,982454633090,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,68fc95f6ff86edebd58fac90ce140f63f95805c33ba18678c11ac03b4f3ae973,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D38_seed_00/R5W/OUTPUT_SEAL.json,11cbe4a0624de8788e11e71588d2b9c5ff807d3ac484f91b45d97296608017c9,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D38_seed_00/R5W/KF_GINS_STD.txt,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D38_seed_00/R5W/KF_GINS_STD.txt,19994626,1789748944000000000,71,982454633218,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,9b70f2b6dde78fc00e4c6faad7ebd431196b3d40e0f9dc97a9d4e5267a8efb0a,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D38_seed_00/R5W/OUTPUT_SEAL.json,11cbe4a0624de8788e11e71588d2b9c5ff807d3ac484f91b45d97296608017c9,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D38_seed_00/R5W/LegSA_PORT_NAV.nav,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D38_seed_00/R5W/LegSA_PORT_NAV.nav,7925858,1789748944000000000,71,982454633442,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,c27767292e96d3bbdb87bb8590c31c0d623748513f88bab930e3139726e19964,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D38_seed_00/R5W/OUTPUT_SEAL.json,11cbe4a0624de8788e11e71588d2b9c5ff807d3ac484f91b45d97296608017c9,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D38_seed_00/R5W/LegSA_PORT_STD.csv,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D38_seed_00/R5W/LegSA_PORT_STD.csv,8562630,1789748944000000000,71,982454633570,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,7ff4010d82b76f34b4709077006939e4c9b9093a61676047b3490920def30024,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D38_seed_00/R5W/OUTPUT_SEAL.json,11cbe4a0624de8788e11e71588d2b9c5ff807d3ac484f91b45d97296608017c9,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/B3/KF_GINS_Navresult.nav,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/B3/KF_GINS_Navresult.nav,10025634,1789737250000000000,71,979534611202,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,b8803815842c3c652cd25b745b9107a56975148d1ba4d4aef55b13a77587500c,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/B3/OUTPUT_SEAL.json,8af4cdee1832cd7fe417d064f2df725ec9dd5fdd47ec85ce6f3bf3d9d131ce92,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/B3/KF_GINS_STD.txt,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/B3/KF_GINS_STD.txt,19994626,1789737250000000000,71,979534611330,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,d4464401857dd1dbe7a08689ba9642681af5b71cd7724dc1ba5edd5b313a30a4,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/B3/OUTPUT_SEAL.json,8af4cdee1832cd7fe417d064f2df725ec9dd5fdd47ec85ce6f3bf3d9d131ce92,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/B3/LegSA_PORT_NAV.nav,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/B3/LegSA_PORT_NAV.nav,7927350,1789737250000000000,71,979534611554,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,6cdfd235c51616998d169ced0be5b4ef22d78aaf0191a6fd86777fbb10b48f21,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/B3/OUTPUT_SEAL.json,8af4cdee1832cd7fe417d064f2df725ec9dd5fdd47ec85ce6f3bf3d9d131ce92,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/B3/LegSA_PORT_STD.csv,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/B3/LegSA_PORT_STD.csv,8563879,1789737250000000000,71,979534611682,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,eb9d4339f5156256f75d5a46a2f895127155ea3e078e05c88c86fb42125eb02f,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/B3/OUTPUT_SEAL.json,8af4cdee1832cd7fe417d064f2df725ec9dd5fdd47ec85ce6f3bf3d9d131ce92,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/R5/KF_GINS_Navresult.nav,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/R5/KF_GINS_Navresult.nav,10025634,1789750814000000000,71,519814251138,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,c9d04ed6d2f218701da02c8c2118cc0500e0aca1ac0bf4d79a5029bcdf9f6e36,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/R5/OUTPUT_SEAL.json,0cc3f128e5648d74a1a448259f29d52e9c9f90ba1d74dee44f5b550ff9791400,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/R5/KF_GINS_STD.txt,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/R5/KF_GINS_STD.txt,19994626,1789750816000000000,71,519814251266,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,1622dde43d13c7f80d47da156faf27817ddaeba72157694931278324aad8345c,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/R5/OUTPUT_SEAL.json,0cc3f128e5648d74a1a448259f29d52e9c9f90ba1d74dee44f5b550ff9791400,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/R5/LegSA_PORT_NAV.nav,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/R5/LegSA_PORT_NAV.nav,7925807,1789750816000000000,71,519814251490,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,018d5a1a5b3494577057d81cede257d53f6edb55785790fe74a3366bb2b23483,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/R5/OUTPUT_SEAL.json,0cc3f128e5648d74a1a448259f29d52e9c9f90ba1d74dee44f5b550ff9791400,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/R5/LegSA_PORT_STD.csv,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/R5/LegSA_PORT_STD.csv,8562144,1789750816000000000,71,519814251618,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,0917d3cb08cce2797b0b2d9ab89acceeff00f01423f4ea0414dd4a4f2204c257,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/R5/OUTPUT_SEAL.json,0cc3f128e5648d74a1a448259f29d52e9c9f90ba1d74dee44f5b550ff9791400,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/R5SIGMA/KF_GINS_Navresult.nav,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/R5SIGMA/KF_GINS_Navresult.nav,10025634,1789747148000000000,71,947931054722,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,5dcde3aa9d1f728640934e5235196a3417401203f5926f8c9a6ba48833b97061,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/R5SIGMA/OUTPUT_SEAL.json,e53ae4c744b6088fabf9f6c42144103a584b31fb2a4c32241fc6ca38a348a4db,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/R5SIGMA/KF_GINS_STD.txt,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/R5SIGMA/KF_GINS_STD.txt,19994626,1789747148000000000,71,947931054850,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,bc8098e860d89e85d74419aa5b2ed29b77ab1c7573418d63bc507806c2acaa86,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/R5SIGMA/OUTPUT_SEAL.json,e53ae4c744b6088fabf9f6c42144103a584b31fb2a4c32241fc6ca38a348a4db,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/R5SIGMA/LegSA_PORT_NAV.nav,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/R5SIGMA/LegSA_PORT_NAV.nav,7925753,1789747148000000000,71,947931055074,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,c6fb9faeae3080231dd9c208fe309639773cba7e511f05d8a2e83fa48aa56e6b,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/R5SIGMA/OUTPUT_SEAL.json,e53ae4c744b6088fabf9f6c42144103a584b31fb2a4c32241fc6ca38a348a4db,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/R5SIGMA/LegSA_PORT_STD.csv,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/R5SIGMA/LegSA_PORT_STD.csv,8562384,1789747148000000000,71,947931055202,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,0eb8286827ef6aceb082c391c6f5b07d53abf26963a894c7c7c53cd58632f9ad,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/R5SIGMA/OUTPUT_SEAL.json,e53ae4c744b6088fabf9f6c42144103a584b31fb2a4c32241fc6ca38a348a4db,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/R5W/KF_GINS_Navresult.nav,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/R5W/KF_GINS_Navresult.nav,10025634,1789748974000000000,71,982474031746,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,48c7712b2422c461371405f4ef86717d5d4efd8307bf3a5cd639a2e0ca542287,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/R5W/OUTPUT_SEAL.json,4a188103d920265b77a1176bd636456999e02cc2fa4001391325e023b0212f53,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/R5W/KF_GINS_STD.txt,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/R5W/KF_GINS_STD.txt,19994626,1789748974000000000,71,982474031874,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,4e06a20cd5b0135386e5d5fb007348410b80f4edbb1db09b0a927fdc3be16b97,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/R5W/OUTPUT_SEAL.json,4a188103d920265b77a1176bd636456999e02cc2fa4001391325e023b0212f53,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/R5W/LegSA_PORT_NAV.nav,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/R5W/LegSA_PORT_NAV.nav,7925729,1789748974000000000,71,982474032098,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,1f0daf225d626696a353fbbc938d7ddf35d054ddc55a432758963b6f2e5a659c,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/R5W/OUTPUT_SEAL.json,4a188103d920265b77a1176bd636456999e02cc2fa4001391325e023b0212f53,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/R5W/LegSA_PORT_STD.csv,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/R5W/LegSA_PORT_STD.csv,8562627,1789748974000000000,71,982474032226,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,7af3fe1d66a779a397eea88f4b2f8de9d441f565cca3aee23fdc7c6ef2311436,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D39_seed_00/R5W/OUTPUT_SEAL.json,4a188103d920265b77a1176bd636456999e02cc2fa4001391325e023b0212f53,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D40_seed_00/B3/KF_GINS_Navresult.nav,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D40_seed_00/B3/KF_GINS_Navresult.nav,10025634,1789737276000000000,71,979560825602,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,37afc091fd23d7f592b76e9b611842306382652a743d4a6a9850cae587995ac8,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D40_seed_00/B3/OUTPUT_SEAL.json,6cfb2ce73683fed0fdd4a26b152d481d83480fb4f6f99c1bb4e5a587fbb1c1b0,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D40_seed_00/B3/KF_GINS_STD.txt,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D40_seed_00/B3/KF_GINS_STD.txt,19994626,1789737276000000000,71,979560825730,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,01a44171327fe825c081bf862bc1422e38cd7d9f0c2d2d869ee14a25f33d7bfa,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D40_seed_00/B3/OUTPUT_SEAL.json,6cfb2ce73683fed0fdd4a26b152d481d83480fb4f6f99c1bb4e5a587fbb1c1b0,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D40_seed_00/B3/LegSA_PORT_NAV.nav,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D40_seed_00/B3/LegSA_PORT_NAV.nav,7927330,1789737276000000000,71,979560825954,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,3e803808c9b46e576b53f2813723dc9360d51281832a6c48102dae807bb06936,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D40_seed_00/B3/OUTPUT_SEAL.json,6cfb2ce73683fed0fdd4a26b152d481d83480fb4f6f99c1bb4e5a587fbb1c1b0,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D40_seed_00/B3/LegSA_PORT_STD.csv,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D40_seed_00/B3/LegSA_PORT_STD.csv,8563800,1789737278000000000,71,979560826082,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,12207afbe7564a2f219dfc30087829e9233704d53f2d7860f8dc67ef5ceb3ab8,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D40_seed_00/B3/OUTPUT_SEAL.json,6cfb2ce73683fed0fdd4a26b152d481d83480fb4f6f99c1bb4e5a587fbb1c1b0,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D40_seed_00/R5/KF_GINS_Navresult.nav,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D40_seed_00/R5/KF_GINS_Navresult.nav,10025634,1789750846000000000,71,519910720130,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,2fda678fbc9d760e7bd4b93b6e7f99861b41ea91aef86252566ea059abbeb0f4,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D40_seed_00/R5/OUTPUT_SEAL.json,fb550d3b2b430ca6f1486b1e7ad36f005847c0458f82b547a278a0f7a20bb188,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D40_seed_00/R5/KF_GINS_STD.txt,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D40_seed_00/R5/KF_GINS_STD.txt,19994626,1789750846000000000,71,519910720258,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,06fb77697eb2a2b5b53a9fb5702560907920f389de08fd45af2d6d9cb7fa1da9,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D40_seed_00/R5/OUTPUT_SEAL.json,fb550d3b2b430ca6f1486b1e7ad36f005847c0458f82b547a278a0f7a20bb188,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
