run_id,sequence_id,configuration_id,variant,subset_case_id,data_mode,synthetic_data_used,semisynthetic_data_used,native_status,native_failure_classification,source,measurement_model,segment_id,epochs,attempted,accepted,rejected,not_attempted,invalid,missing,accounting_consistent,status,invalid_count_definition,nis_status,along_axis_residual_m_status,length_mismatch_m_status,nis_count,nis_available_count,nis_missing_count,nis_nonfinite_count,nis_mean,nis_std_ddof1,nis_p50,nis_p95,nis_p99,nis_min,nis_max,along_axis_residual_m_count,along_axis_residual_m_available_count,along_axis_residual_m_missing_count,along_axis_residual_m_nonfinite_count,along_axis_residual_m_mean,along_axis_residual_m_std_ddof1,along_axis_residual_m_p50,along_axis_residual_m_p95,along_axis_residual_m_p99,along_axis_residual_m_min,along_axis_residual_m_max,along_axis_residual_m_p95_absolute,length_mismatch_m_count,length_mismatch_m_available_count,length_mismatch_m_missing_count,length_mismatch_m_nonfinite_count,length_mismatch_m_mean,length_mismatch_m_std_ddof1,length_mismatch_m_p50,length_mismatch_m_p95,length_mismatch_m_p99,length_mismatch_m_min,length_mismatch_m_max,length_mismatch_m_p95_absolute,reason_counts,nis_rejected,nis_rejection_rate,nis_rejection_denominator,attempt_source,diagnostics_status
BY2__F04__B3__D29_seed_00,BY2,F04,B3,D29_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D29_seed_00/B3,baseline3d,outside,1369,1369,1012,357,0,0,0,True,AVAILABLE,Includes missing sidecar epochs,AVAILABLE,AVAILABLE,AVAILABLE,1369,1369,0,0,16.09328698595924,39.14961366275895,5.641135626084116,57.510696145735146,218.10518771010334,0.0203555510524075,418.7477025757814,1369,1369,0,0,0.00403859387909894,0.0374219496266593,0.0011922703526074,0.04775848755912265,0.1628732718284914,-0.1236000875059182,0.2370123635917052,0.08736323227096662,1369,1369,0,0,-7.934648759149894e-05,0.03281967732245518,-0.0003475133869161,0.043428768105117296,0.12394236889437155,-0.1242458223772609,0.2296213892378354,0.07834325942521872,"{""ACCEPT"": 1012, ""NIS_3DOF_REJECT"": 357}",357,0.26077428780131484,all B3 attempts in this sequence/case/segment,,
BY2__F04__R5__D30_seed_00,BY2,F04,R5,D30_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D30_seed_00/R5,scalar_yaw,full,1369,1369,1348,21,0,UNAVAILABLE,UNAVAILABLE,True,AVAILABLE,UNAVAILABLE_FROM_SCALAR_TRACE,NOT_APPLICABLE_SCALAR_TRACE,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2__F04__R5__D30_seed_00,BY2,F04,R5,D30_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D30_seed_00/R5,scalar_yaw,outside,1369,1369,1348,21,0,UNAVAILABLE,UNAVAILABLE,True,AVAILABLE,UNAVAILABLE_FROM_SCALAR_TRACE,NOT_APPLICABLE_SCALAR_TRACE,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2__F04__R5SIGMA__D30_seed_00,BY2,F04,R5SIGMA,D30_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D30_seed_00/R5SIGMA,scalar_yaw,full,1369,1369,1348,21,0,UNAVAILABLE,UNAVAILABLE,True,AVAILABLE,UNAVAILABLE_FROM_SCALAR_TRACE,NOT_APPLICABLE_SCALAR_TRACE,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2__F04__R5SIGMA__D30_seed_00,BY2,F04,R5SIGMA,D30_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D30_seed_00/R5SIGMA,scalar_yaw,outside,1369,1369,1348,21,0,UNAVAILABLE,UNAVAILABLE,True,AVAILABLE,UNAVAILABLE_FROM_SCALAR_TRACE,NOT_APPLICABLE_SCALAR_TRACE,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2__F04__R5W__D30_seed_00,BY2,F04,R5W,D30_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D30_seed_00/R5W,scalar_yaw,full,1369,1369,1348,21,0,UNAVAILABLE,UNAVAILABLE,True,AVAILABLE,UNAVAILABLE_FROM_SCALAR_TRACE,NOT_APPLICABLE_SCALAR_TRACE,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2__F04__R5W__D30_seed_00,BY2,F04,R5W,D30_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D30_seed_00/R5W,scalar_yaw,outside,1369,1369,1348,21,0,UNAVAILABLE,UNAVAILABLE,True,AVAILABLE,UNAVAILABLE_FROM_SCALAR_TRACE,NOT_APPLICABLE_SCALAR_TRACE,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2__F04__B3__D30_seed_00,BY2,F04,B3,D30_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D30_seed_00/B3,baseline3d,full,1369,1369,1012,357,0,0,0,True,AVAILABLE,Includes missing sidecar epochs,AVAILABLE,AVAILABLE,AVAILABLE,1369,1369,0,0,16.09329017757387,39.149559757665926,5.641551548175093,57.51068447409424,218.10481912449947,0.0203555510524075,418.7473510324496,1369,1369,0,0,0.0040385910905968245,0.037421936640456656,0.0011922563895984,0.04775849927863208,0.16287319049563437,-0.1236001127062698,0.2370123385893517,0.08736322593863931,1369,1369,0,0,-7.934648759149991e-05,0.03281967732245518,-0.0003475133869161,0.0434287681051172,0.12394236889437155,-0.1242458223772609,0.2296213892378354,0.07834325942521866,"{""ACCEPT"": 1012, ""NIS_3DOF_REJECT"": 357}",357,0.26077428780131484,all B3 attempts in this sequence/case/segment,,
BY2__F04__B3__D30_seed_00,BY2,F04,B3,D30_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D30_seed_00/B3,baseline3d,outside,1369,1369,1012,357,0,0,0,True,AVAILABLE,Includes missing sidecar epochs,AVAILABLE,AVAILABLE,AVAILABLE,1369,1369,0,0,16.09329017757387,39.149559757665926,5.641551548175093,57.51068447409424,218.10481912449947,0.0203555510524075,418.7473510324496,1369,1369,0,0,0.0040385910905968245,0.037421936640456656,0.0011922563895984,0.04775849927863208,0.16287319049563437,-0.1236001127062698,0.2370123385893517,0.08736322593863931,1369,1369,0,0,-7.934648759149991e-05,0.03281967732245518,-0.0003475133869161,0.0434287681051172,0.12394236889437155,-0.1242458223772609,0.2296213892378354,0.07834325942521866,"{""ACCEPT"": 1012, ""NIS_3DOF_REJECT"": 357}",357,0.26077428780131484,all B3 attempts in this sequence/case/segment,,
BY2__F04__R5__D31_seed_00,BY2,F04,R5,D31_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D31_seed_00/R5,scalar_yaw,full,1369,1369,1348,21,0,UNAVAILABLE,UNAVAILABLE,True,AVAILABLE,UNAVAILABLE_FROM_SCALAR_TRACE,NOT_APPLICABLE_SCALAR_TRACE,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2__F04__R5__D31_seed_00,BY2,F04,R5,D31_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D31_seed_00/R5,scalar_yaw,outside,1369,1369,1348,21,0,UNAVAILABLE,UNAVAILABLE,True,AVAILABLE,UNAVAILABLE_FROM_SCALAR_TRACE,NOT_APPLICABLE_SCALAR_TRACE,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2__F04__R5SIGMA__D31_seed_00,BY2,F04,R5SIGMA,D31_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D31_seed_00/R5SIGMA,scalar_yaw,full,1369,1369,1348,21,0,UNAVAILABLE,UNAVAILABLE,True,AVAILABLE,UNAVAILABLE_FROM_SCALAR_TRACE,NOT_APPLICABLE_SCALAR_TRACE,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2__F04__R5SIGMA__D31_seed_00,BY2,F04,R5SIGMA,D31_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D31_seed_00/R5SIGMA,scalar_yaw,outside,1369,1369,1348,21,0,UNAVAILABLE,UNAVAILABLE,True,AVAILABLE,UNAVAILABLE_FROM_SCALAR_TRACE,NOT_APPLICABLE_SCALAR_TRACE,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2__F04__R5W__D31_seed_00,BY2,F04,R5W,D31_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D31_seed_00/R5W,scalar_yaw,full,1369,1369,1348,21,0,UNAVAILABLE,UNAVAILABLE,True,AVAILABLE,UNAVAILABLE_FROM_SCALAR_TRACE,NOT_APPLICABLE_SCALAR_TRACE,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2__F04__R5W__D31_seed_00,BY2,F04,R5W,D31_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D31_seed_00/R5W,scalar_yaw,outside,1369,1369,1348,21,0,UNAVAILABLE,UNAVAILABLE,True,AVAILABLE,UNAVAILABLE_FROM_SCALAR_TRACE,NOT_APPLICABLE_SCALAR_TRACE,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2__F04__B3__D31_seed_00,BY2,F04,B3,D31_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D31_seed_00/B3,baseline3d,full,1369,1369,1012,357,0,0,0,True,AVAILABLE,Includes missing sidecar epochs,AVAILABLE,AVAILABLE,AVAILABLE,1369,1369,0,0,16.093327914214314,39.149410071003985,5.642801018367763,57.51065245908641,218.10380971786435,0.0203555510524075,418.74635184877246,1369,1369,0,0,0.004038610192615934,0.03742189786103791,0.0011922072731883,0.04775853120630416,0.1628729715371655,-0.1236001845289984,0.2370122773149017,0.08736320178308482,1369,1369,0,0,-7.934648759149926e-05,0.03281967732245518,-0.0003475133869161,0.043428768105117234,0.12394236889437162,-0.1242458223772609,0.2296213892378354,0.07834325942521866,"{""ACCEPT"": 1012, ""NIS_3DOF_REJECT"": 357}",357,0.26077428780131484,all B3 attempts in this sequence/case/segment,,
BY2__F04__B3__D31_seed_00,BY2,F04,B3,D31_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D31_seed_00/B3,baseline3d,outside,1369,1369,1012,357,0,0,0,True,AVAILABLE,Includes missing sidecar epochs,AVAILABLE,AVAILABLE,AVAILABLE,1369,1369,0,0,16.093327914214314,39.149410071003985,5.642801018367763,57.51065245908641,218.10380971786435,0.0203555510524075,418.74635184877246,1369,1369,0,0,0.004038610192615934,0.03742189786103791,0.0011922072731883,0.04775853120630416,0.1628729715371655,-0.1236001845289984,0.2370122773149017,0.08736320178308482,1369,1369,0,0,-7.934648759149926e-05,0.03281967732245518,-0.0003475133869161,0.043428768105117234,0.12394236889437162,-0.1242458223772609,0.2296213892378354,0.07834325942521866,"{""ACCEPT"": 1012, ""NIS_3DOF_REJECT"": 357}",357,0.26077428780131484,all B3 attempts in this sequence/case/segment,,
BY2__F04__R5__D32_seed_00,BY2,F04,R5,D32_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D32_seed_00/R5,scalar_yaw,full,1369,1369,1348,21,0,UNAVAILABLE,UNAVAILABLE,True,AVAILABLE,UNAVAILABLE_FROM_SCALAR_TRACE,NOT_APPLICABLE_SCALAR_TRACE,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2__F04__R5__D32_seed_00,BY2,F04,R5,D32_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D32_seed_00/R5,scalar_yaw,outside,1369,1369,1348,21,0,UNAVAILABLE,UNAVAILABLE,True,AVAILABLE,UNAVAILABLE_FROM_SCALAR_TRACE,NOT_APPLICABLE_SCALAR_TRACE,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2__F04__R5SIGMA__D32_seed_00,BY2,F04,R5SIGMA,D32_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D32_seed_00/R5SIGMA,scalar_yaw,full,1369,1369,1348,21,0,UNAVAILABLE,UNAVAILABLE,True,AVAILABLE,UNAVAILABLE_FROM_SCALAR_TRACE,NOT_APPLICABLE_SCALAR_TRACE,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2__F04__R5SIGMA__D32_seed_00,BY2,F04,R5SIGMA,D32_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D32_seed_00/R5SIGMA,scalar_yaw,outside,1369,1369,1348,21,0,UNAVAILABLE,UNAVAILABLE,True,AVAILABLE,UNAVAILABLE_FROM_SCALAR_TRACE,NOT_APPLICABLE_SCALAR_TRACE,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2__F04__R5W__D32_seed_00,BY2,F04,R5W,D32_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D32_seed_00/R5W,scalar_yaw,full,1369,1369,1348,21,0,UNAVAILABLE,UNAVAILABLE,True,AVAILABLE,UNAVAILABLE_FROM_SCALAR_TRACE,NOT_APPLICABLE_SCALAR_TRACE,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2__F04__R5W__D32_seed_00,BY2,F04,R5W,D32_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D32_seed_00/R5W,scalar_yaw,outside,1369,1369,1348,21,0,UNAVAILABLE,UNAVAILABLE,True,AVAILABLE,UNAVAILABLE_FROM_SCALAR_TRACE,NOT_APPLICABLE_SCALAR_TRACE,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2__F04__B3__D32_seed_00,BY2,F04,B3,D32_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D32_seed_00/B3,baseline3d,full,1369,1369,1012,357,0,0,0,True,AVAILABLE,Includes missing sidecar epochs,AVAILABLE,AVAILABLE,AVAILABLE,1369,1369,0,0,16.093263079050356,39.14962125078738,5.641114543520499,57.51071816921259,218.10530892623268,0.0203572383361911,418.7474941299161,1369,1369,0,0,0.004038582734133799,0.03742192833857249,0.0011922914057392,0.047758570077219856,0.1628732527982461,-0.1236000512384867,0.2370124012450068,0.08736324423013739,1369,1369,0,0,-7.934648759149764e-05,0.03281967732245518,-0.000347513386916,0.043428768105117234,0.1239423688943715,-0.1242458223772608,0.2296213892378354,0.07834325942521866,"{""ACCEPT"": 1012, ""NIS_3DOF_REJECT"": 357}",357,0.26077428780131484,all B3 attempts in this sequence/case/segment,,
BY2__F04__B3__D32_seed_00,BY2,F04,B3,D32_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D32_seed_00/B3,baseline3d,outside,1369,1369,1012,357,0,0,0,True,AVAILABLE,Includes missing sidecar epochs,AVAILABLE,AVAILABLE,AVAILABLE,1369,1369,0,0,16.093263079050356,39.14962125078738,5.641114543520499,57.51071816921259,218.10530892623268,0.0203572383361911,418.7474941299161,1369,1369,0,0,0.004038582734133799,0.03742192833857249,0.0011922914057392,0.047758570077219856,0.1628732527982461,-0.1236000512384867,0.2370124012450068,0.08736324423013739,1369,1369,0,0,-7.934648759149764e-05,0.03281967732245518,-0.000347513386916,0.043428768105117234,0.1239423688943715,-0.1242458223772608,0.2296213892378354,0.07834325942521866,"{""ACCEPT"": 1012, ""NIS_3DOF_REJECT"": 357}",357,0.26077428780131484,all B3 attempts in this sequence/case/segment,,
BY2__F04__R5__D33_seed_00,BY2,F04,R5,D33_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D33_seed_00/R5,scalar_yaw,full,1369,1369,1348,21,0,UNAVAILABLE,UNAVAILABLE,True,AVAILABLE,UNAVAILABLE_FROM_SCALAR_TRACE,NOT_APPLICABLE_SCALAR_TRACE,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2__F04__R5__D33_seed_00,BY2,F04,R5,D33_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D33_seed_00/R5,scalar_yaw,outside,1369,1369,1348,21,0,UNAVAILABLE,UNAVAILABLE,True,AVAILABLE,UNAVAILABLE_FROM_SCALAR_TRACE,NOT_APPLICABLE_SCALAR_TRACE,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2__F04__R5SIGMA__D33_seed_00,BY2,F04,R5SIGMA,D33_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D33_seed_00/R5SIGMA,scalar_yaw,full,1369,1369,1348,21,0,UNAVAILABLE,UNAVAILABLE,True,AVAILABLE,UNAVAILABLE_FROM_SCALAR_TRACE,NOT_APPLICABLE_SCALAR_TRACE,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2__F04__R5SIGMA__D33_seed_00,BY2,F04,R5SIGMA,D33_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D33_seed_00/R5SIGMA,scalar_yaw,outside,1369,1369,1348,21,0,UNAVAILABLE,UNAVAILABLE,True,AVAILABLE,UNAVAILABLE_FROM_SCALAR_TRACE,NOT_APPLICABLE_SCALAR_TRACE,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2__F04__R5W__D33_seed_00,BY2,F04,R5W,D33_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D33_seed_00/R5W,scalar_yaw,full,1369,1369,1348,21,0,UNAVAILABLE,UNAVAILABLE,True,AVAILABLE,UNAVAILABLE_FROM_SCALAR_TRACE,NOT_APPLICABLE_SCALAR_TRACE,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2__F04__R5W__D33_seed_00,BY2,F04,R5W,D33_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D33_seed_00/R5W,scalar_yaw,outside,1369,1369,1348,21,0,UNAVAILABLE,UNAVAILABLE,True,AVAILABLE,UNAVAILABLE_FROM_SCALAR_TRACE,NOT_APPLICABLE_SCALAR_TRACE,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2__F04__B3__D33_seed_00,BY2,F04,B3,D33_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D33_seed_00/B3,baseline3d,full,1369,1369,1012,357,0,0,0,True,AVAILABLE,Includes missing sidecar epochs,AVAILABLE,AVAILABLE,AVAILABLE,1369,1369,0,0,16.09318040060914,39.14967008716457,5.6410447984369805,57.51083752589791,218.1058614289687,0.020363267899458,418.7471041509594,1369,1369,0,0,0.004038542438783587,0.0374218477075756,0.0011923486552424,0.04775886895630032,0.1628731917655083,-0.1235999075277815,0.237012563579079,0.08736328511584188,1369,1369,0,0,-7.934648759149861e-05,0.03281967732245518,-0.000347513386916,0.043428768105117296,0.12394236889437162,-0.1242458223772609,0.2296213892378354,0.07834325942521866,"{""ACCEPT"": 1012, ""NIS_3DOF_REJECT"": 357}",357,0.26077428780131484,all B3 attempts in this sequence/case/segment,,
BY2__F04__B3__D33_seed_00,BY2,F04,B3,D33_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D33_seed_00/B3,baseline3d,outside,1369,1369,1012,357,0,0,0,True,AVAILABLE,Includes missing sidecar epochs,AVAILABLE,AVAILABLE,AVAILABLE,1369,1369,0,0,16.09318040060914,39.14967008716457,5.6410447984369805,57.51083752589791,218.1058614289687,0.020363267899458,418.7471041509594,1369,1369,0,0,0.004038542438783587,0.0374218477075756,0.0011923486552424,0.04775886895630032,0.1628731917655083,-0.1235999075277815,0.237012563579079,0.08736328511584188,1369,1369,0,0,-7.934648759149861e-05,0.03281967732245518,-0.000347513386916,0.043428768105117296,0.12394236889437162,-0.1242458223772609,0.2296213892378354,0.07834325942521866,"{""ACCEPT"": 1012, ""NIS_3DOF_REJECT"": 357}",357,0.26077428780131484,all B3 attempts in this sequence/case/segment,,
BY2__F04__R5__D34_seed_00,BY2,F04,R5,D34_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D34_seed_00/R5,scalar_yaw,full,1369,1369,1348,21,0,UNAVAILABLE,UNAVAILABLE,True,AVAILABLE,UNAVAILABLE_FROM_SCALAR_TRACE,NOT_APPLICABLE_SCALAR_TRACE,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2__F04__R5__D34_seed_00,BY2,F04,R5,D34_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D34_seed_00/R5,scalar_yaw,outside,1369,1369,1348,21,0,UNAVAILABLE,UNAVAILABLE,True,AVAILABLE,UNAVAILABLE_FROM_SCALAR_TRACE,NOT_APPLICABLE_SCALAR_TRACE,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2__F04__R5SIGMA__D34_seed_00,BY2,F04,R5SIGMA,D34_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D34_seed_00/R5SIGMA,scalar_yaw,full,1369,1369,1348,21,0,UNAVAILABLE,UNAVAILABLE,True,AVAILABLE,UNAVAILABLE_FROM_SCALAR_TRACE,NOT_APPLICABLE_SCALAR_TRACE,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2__F04__R5SIGMA__D34_seed_00,BY2,F04,R5SIGMA,D34_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D34_seed_00/R5SIGMA,scalar_yaw,outside,1369,1369,1348,21,0,UNAVAILABLE,UNAVAILABLE,True,AVAILABLE,UNAVAILABLE_FROM_SCALAR_TRACE,NOT_APPLICABLE_SCALAR_TRACE,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2__F04__R5W__D34_seed_00,BY2,F04,R5W,D34_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D34_seed_00/R5W,scalar_yaw,full,1369,1369,1348,21,0,UNAVAILABLE,UNAVAILABLE,True,AVAILABLE,UNAVAILABLE_FROM_SCALAR_TRACE,NOT_APPLICABLE_SCALAR_TRACE,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2__F04__R5W__D34_seed_00,BY2,F04,R5W,D34_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D34_seed_00/R5W,scalar_yaw,outside,1369,1369,1348,21,0,UNAVAILABLE,UNAVAILABLE,True,AVAILABLE,UNAVAILABLE_FROM_SCALAR_TRACE,NOT_APPLICABLE_SCALAR_TRACE,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY2__F04__B3__D34_seed_00,BY2,F04,B3,D34_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D34_seed_00/B3,baseline3d,full,1369,1369,1012,357,0,0,0,True,AVAILABLE,Includes missing sidecar epochs,AVAILABLE,AVAILABLE,AVAILABLE,1369,1369,0,0,16.093329793932472,39.14966000336212,5.641091634264688,57.51079936205975,218.10533724808437,0.0203522140438178,418.7490316328853,1369,1369,0,0,0.004038616446548978,0.03742195402339912,0.0011922086988946,0.047758454303288816,0.16287333200929685,-0.1236000425604315,0.2370124206994697,0.0873631813833689,1369,1369,0,0,-7.934648759150413e-05,0.03281967732245518,-0.0003475133869161,0.043428768105117234,0.1239423688943715,-0.1242458223772609,0.2296213892378354,0.07834325942521872,"{""ACCEPT"": 1012, ""NIS_3DOF_REJECT"": 357}",357,0.26077428780131484,all B3 attempts in this sequence/case/segment,,
BY2__F04__B3__D34_seed_00,BY2,F04,B3,D34_seed_00,semisynthetic,False,True,COMPLETED,NONE,<T5BC_SCRATCH>/05_NATIVE_SUBSET61/D34_seed_00/B3,baseline3d,outside,1369,1369,1012,357,0,0,0,True,AVAILABLE,Includes missing sidecar epochs,AVAILABLE,AVAILABLE,AVAILABLE,1369,1369,0,0,16.093329793932472,39.14966000336212,5.641091634264688,57.51079936205975,218.10533724808437,0.0203522140438178,418.7490316328853,1369,1369,0,0,0.004038616446548978,0.03742195402339912,0.0011922086988946,0.047758454303288816,0.16287333200929685,-0.1236000425604315,0.2370124206994697,0.0873631813833689,1369,1369,0,0,-7.934648759150413e-05,0.03281967732245518,-0.0003475133869161,0.043428768105117234,0.1239423688943715,-0.1242458223772609,0.2296213892378354,0.07834325942521872,"{""ACCEPT"": 1012, ""NIS_3DOF_REJECT"": 357}",357,0.26077428780131484,all B3 attempts in this sequence/case/segment,,
